customer_id,gender,age,city,signup_date,order_id,order_date,restaurant_name,dish_name,category,quantity,price,payment_method,order_frequency,last_order_date,loyalty_points,churned,rating,rating_date,delivery_status
C5799,Other,Adult,Islamabad,13/2/2025,O9799,8/11/2024,Pizza Hut,Burger,Dessert,3,1343.28,Cash,48,26/5/2025,157,Inactive,5,24/12/2024,Delivered
C3092,Male,Adult,Peshawar,16/6/2025,O7092,8/11/2024,Burger King,Pasta,Dessert,5,915.2,Wallet,39,25/12/2024,217,Active,2,28/9/2024,Delivered
C4136,Female,Senior,Lahore,21/2/2024,O8136,8/11/2024,McDonald's,Pasta,Italian,2,190.18,Cash,25,26/4/2025,316,Inactive,4,24/5/2025,Delivered
C1859,Male,Senior,Islamabad,17/10/2023,O5859,8/11/2024,Burger King,Fries,Dessert,2,1458.01,Cash,40,16/9/2024,375,Inactive,5,2/2/2025,Delayed
C6542,Other,Senior,Islamabad,14/10/2023,O10542,8/11/2024,Burger King,Pizza,Chinese,3,995.93,Wallet,17,30/8/2024,244,Inactive,3,20/9/2024,Cancelled
C1357,Male,Adult,Multan,6/2/2025,O5357,9/11/2024,Burger King,Pizza,Fast Food,1,438.87,Card,29,17/8/2025,450,Inactive,1,16/12/2024,Delayed
C5560,Other,Senior,Multan,27/5/2025,O9560,9/11/2024,KFC,Burger,Italian,4,1046.88,Cash,35,26/12/2024,38,Inactive,1,24/9/2024,Delivered
C3518,Other,Adult,Multan,19/5/2025,O7518,9/11/2024,Subway,Sandwich,Italian,5,321.03,Card,19,28/7/2025,485,Active,1,21/12/2024,Delayed
C1292,Female,Senior,Lahore,7/9/2023,O5292,10/11/2024,McDonald's,Pasta,Italian,5,276.19,Card,28,28/9/2024,45,Inactive,5,30/1/2025,Delivered
C6109,Female,Adult,Lahore,17/9/2024,O10109,10/11/2024,Burger King,Pizza,Dessert,4,978.28,Cash,24,2/6/2025,317,Inactive,2,8/4/2025,Delivered
C4762,Female,Senior,Lahore,30/12/2024,O8762,10/11/2024,McDonald's,Sandwich,Chinese,1,270.97,Cash,41,6/1/2025,358,Inactive,3,9/3/2025,Delayed
C3572,Male,Teenager,Peshawar,7/8/2025,O7572,10/11/2024,KFC,Fries,Continental,3,1109.72,Cash,50,16/10/2024,414,Inactive,1,21/5/2025,Delivered
C5129,Other,Teenager,Peshawar,13/8/2025,O9129,10/11/2024,Subway,Sandwich,Dessert,2,861.59,Cash,23,5/3/2025,440,Inactive,1,3/1/2025,Delayed
C6095,Other,Teenager,Islamabad,19/4/2025,O10095,10/11/2024,McDonald's,Fries,Continental,3,487.15,Wallet,35,25/2/2025,286,Active,5,10/6/2025,Cancelled
C3456,Female,Adult,Lahore,25/8/2023,O7456,10/11/2024,McDonald's,Burger,Chinese,2,1013.78,Cash,20,23/5/2025,433,Inactive,5,16/4/2025,Delivered
C6774,Male,Adult,Peshawar,14/3/2024,O10774,11/11/2024,Pizza Hut,Pasta,Chinese,3,1048.82,Wallet,16,11/3/2025,118,Active,4,23/12/2024,Cancelled
C6016,Female,Senior,Multan,17/4/2025,O10016,11/11/2024,McDonald's,Sandwich,Italian,4,863.48,Card,37,18/12/2024,426,Inactive,3,27/6/2025,Delivered
C6505,Other,Senior,Multan,18/9/2024,O10505,11/11/2024,Burger King,Burger,Italian,5,1334.61,Card,50,13/4/2025,245,Active,4,20/12/2024,Delivered
C3340,Other,Adult,Lahore,9/11/2024,O7340,11/11/2024,Pizza Hut,Sandwich,Chinese,5,886.08,Cash,49,3/5/2025,246,Inactive,3,26/6/2025,Delivered
C3158,Male,Adult,Islamabad,7/10/2024,O7158,11/11/2024,McDonald's,Pasta,Dessert,2,449.86,Wallet,28,22/4/2025,269,Inactive,4,9/7/2025,Delayed
C5738,Other,Senior,Karachi,14/5/2025,O9738,11/11/2024,Subway,Pasta,Continental,3,1204.37,Cash,3,8/7/2025,214,Inactive,3,17/1/2025,Delayed
C3809,Male,Adult,Karachi,2/1/2024,O7809,11/11/2024,Pizza Hut,Burger,Chinese,3,600.5,Wallet,42,3/4/2025,187,Active,2,13/5/2025,Cancelled
C5624,Female,Teenager,Multan,28/8/2024,O9624,11/11/2024,Subway,Pizza,Dessert,4,1411.33,Cash,46,6/6/2025,302,Active,5,13/5/2025,Delivered
C4533,Female,Senior,Lahore,26/10/2023,O8533,12/11/2024,Burger King,Pasta,Italian,4,740.26,Wallet,37,14/1/2025,46,Inactive,1,23/12/2024,Cancelled
C6956,Female,Adult,Lahore,26/8/2024,O10956,12/11/2024,Burger King,Sandwich,Dessert,3,467.05,Cash,46,10/12/2024,99,Inactive,5,7/10/2024,Delayed
C5934,Other,Adult,Lahore,21/10/2024,O9934,12/11/2024,Burger King,Fries,Italian,4,1435.91,Cash,29,9/4/2025,436,Active,1,9/8/2025,Delayed
C2406,Female,Teenager,Peshawar,29/8/2023,O6406,12/11/2024,Burger King,Fries,Italian,3,1251.92,Card,36,20/7/2025,128,Inactive,1,25/4/2025,Cancelled
C2335,Other,Adult,Karachi,10/2/2024,O6335,12/11/2024,Pizza Hut,Sandwich,Chinese,4,1074.15,Card,16,25/7/2025,411,Inactive,3,21/6/2025,Cancelled
C5968,Other,Teenager,Peshawar,22/12/2023,O9968,12/11/2024,McDonald's,Sandwich,Fast Food,1,268.12,Wallet,46,22/5/2025,58,Active,4,4/12/2024,Cancelled
C3058,Female,Teenager,Lahore,21/7/2024,O7058,12/11/2024,McDonald's,Pasta,Dessert,5,1244.15,Cash,28,28/4/2025,323,Inactive,2,23/9/2024,Delivered
C2059,Male,Adult,Islamabad,20/2/2024,O6059,12/11/2024,Subway,Pizza,Fast Food,2,1163.14,Wallet,41,3/4/2025,366,Active,4,4/2/2025,Delayed
C5794,Male,Teenager,Peshawar,6/8/2025,O9794,12/11/2024,KFC,Pizza,Dessert,3,760.32,Wallet,18,2/8/2025,334,Active,1,13/9/2024,Delivered
C1265,Female,Adult,Multan,27/5/2025,O5265,13/11/2024,Burger King,Pasta,Chinese,4,1064.83,Cash,27,14/8/2025,250,Inactive,5,2/2/2025,Cancelled
C4652,Female,Teenager,Karachi,13/12/2024,O8652,13/11/2024,KFC,Pasta,Continental,1,783.85,Wallet,11,7/8/2025,333,Inactive,5,1/11/2024,Delivered
C5728,Other,Adult,Lahore,27/6/2025,O9728,13/11/2024,McDonald's,Sandwich,Chinese,4,1085.58,Wallet,1,11/1/2025,170,Inactive,5,8/3/2025,Cancelled
C6371,Female,Senior,Multan,12/5/2025,O10371,13/11/2024,Subway,Pasta,Italian,1,136.79,Cash,16,9/3/2025,267,Inactive,4,9/8/2025,Delayed
C2579,Female,Senior,Islamabad,1/7/2025,O6579,13/11/2024,KFC,Sandwich,Italian,1,333.02,Cash,28,18/12/2024,310,Active,5,20/4/2025,Cancelled
C4805,Male,Adult,Islamabad,21/10/2023,O8805,13/11/2024,Subway,Fries,Fast Food,4,1273.26,Cash,50,17/11/2024,278,Active,5,22/11/2024,Delayed
C3923,Male,Senior,Lahore,2/4/2025,O7923,13/11/2024,Subway,Sandwich,Dessert,5,849.62,Card,39,25/3/2025,220,Active,3,21/8/2025,Delayed
C4111,Female,Teenager,Peshawar,31/3/2025,O8111,13/11/2024,Subway,Pasta,Fast Food,3,724.69,Wallet,46,3/1/2025,112,Inactive,1,24/1/2025,Cancelled
C1132,Male,Senior,Karachi,3/2/2024,O5132,14/11/2024,Burger King,Fries,Italian,4,1350.06,Cash,5,1/1/2025,350,Active,3,26/7/2025,Delayed
C6503,Female,Adult,Lahore,1/10/2024,O10503,14/11/2024,Burger King,Pizza,Fast Food,3,803.18,Card,41,21/2/2025,302,Inactive,1,22/10/2024,Delayed
C1290,Male,Teenager,Islamabad,25/11/2024,O5290,14/11/2024,McDonald's,Pizza,Fast Food,5,1183.7,Card,2,27/6/2025,97,Inactive,2,2/8/2025,Delivered
C1788,Male,Adult,Karachi,6/1/2025,O5788,14/11/2024,Subway,Pasta,Fast Food,3,718.93,Cash,9,8/8/2025,465,Inactive,2,25/9/2024,Delayed
C6886,Other,Teenager,Multan,25/8/2023,O10886,14/11/2024,KFC,Burger,Continental,3,1048.74,Card,9,26/11/2024,388,Inactive,3,20/12/2024,Delivered
C3783,Other,Adult,Multan,3/8/2025,O7783,14/11/2024,Burger King,Pasta,Italian,4,349.62,Cash,6,23/8/2024,278,Active,1,4/11/2024,Delayed
C2695,Female,Teenager,Multan,13/8/2024,O6695,14/11/2024,Pizza Hut,Fries,Dessert,5,1161.99,Card,35,3/3/2025,311,Inactive,1,16/3/2025,Delivered
C4663,Male,Senior,Peshawar,12/12/2023,O8663,14/11/2024,Burger King,Pasta,Fast Food,4,1492.65,Wallet,40,5/1/2025,421,Active,4,2/8/2025,Delivered
C1283,Other,Teenager,Peshawar,24/5/2024,O5283,14/11/2024,KFC,Pizza,Fast Food,3,472.78,Wallet,31,12/6/2025,389,Active,4,17/10/2024,Cancelled
C1786,Other,Senior,Multan,4/6/2025,O5786,14/11/2024,Pizza Hut,Pasta,Continental,5,1363.7,Wallet,24,11/4/2025,295,Inactive,4,13/2/2025,Delivered
C5171,Other,Teenager,Multan,3/1/2024,O9171,14/11/2024,Subway,Burger,Fast Food,1,857.54,Card,28,23/9/2024,8,Active,2,15/9/2024,Delayed
C6745,Female,Teenager,Islamabad,8/6/2025,O10745,14/11/2024,KFC,Pizza,Italian,3,1121.35,Cash,5,4/4/2025,133,Inactive,5,19/7/2025,Cancelled
C3222,Female,Teenager,Islamabad,30/4/2024,O7222,14/11/2024,Pizza Hut,Sandwich,Chinese,2,591.55,Card,11,6/3/2025,355,Inactive,2,27/5/2025,Delayed
C1139,Other,Senior,Karachi,5/2/2025,O5139,15/11/2024,KFC,Pizza,Dessert,4,1473.63,Cash,13,25/6/2025,391,Active,3,29/12/2024,Cancelled
C4241,Other,Senior,Multan,19/9/2023,O8241,15/11/2024,McDonald's,Pasta,Dessert,3,819.64,Card,48,5/4/2025,160,Active,4,21/1/2025,Delivered
C4469,Other,Senior,Multan,23/7/2024,O8469,15/11/2024,Subway,Fries,Fast Food,4,405.53,Cash,17,9/7/2025,398,Active,3,15/10/2024,Delayed
C6977,Male,Adult,Islamabad,18/2/2025,O10977,15/11/2024,Pizza Hut,Sandwich,Chinese,4,1241.42,Wallet,45,14/5/2025,28,Active,2,17/6/2025,Cancelled
C4490,Male,Adult,Islamabad,31/7/2024,O8490,15/11/2024,McDonald's,Burger,Continental,2,549.02,Wallet,37,15/5/2025,453,Inactive,4,28/9/2024,Cancelled
C5017,Female,Adult,Peshawar,27/5/2024,O9017,15/11/2024,KFC,Pasta,Fast Food,1,812.25,Wallet,3,31/3/2025,41,Active,5,12/2/2025,Delivered
C6204,Male,Adult,Islamabad,18/11/2024,O10204,15/11/2024,Subway,Pizza,Dessert,2,277.03,Cash,14,31/1/2025,443,Inactive,1,13/11/2024,Delayed
C4083,Female,Teenager,Lahore,23/3/2024,O8083,15/11/2024,Burger King,Sandwich,Fast Food,5,1438.22,Wallet,19,6/2/2025,472,Inactive,1,4/6/2025,Delayed
C5533,Male,Senior,Karachi,2/10/2023,O9533,16/11/2024,Pizza Hut,Burger,Dessert,3,1038.27,Card,20,9/12/2024,435,Inactive,2,15/12/2024,Delivered
C5573,Male,Teenager,Islamabad,19/9/2024,O9573,16/11/2024,KFC,Pizza,Chinese,4,203.09,Wallet,44,4/3/2025,104,Active,4,11/7/2025,Delayed
C6100,Male,Adult,Peshawar,13/11/2023,O10100,16/11/2024,Subway,Pizza,Continental,3,1286.63,Cash,46,21/8/2024,413,Inactive,1,24/6/2025,Delivered
C5791,Male,Senior,Karachi,5/3/2024,O9791,16/11/2024,Burger King,Pizza,Dessert,5,348.1,Cash,4,8/1/2025,233,Inactive,2,17/5/2025,Cancelled
C5342,Other,Adult,Peshawar,27/8/2023,O9342,16/11/2024,Burger King,Sandwich,Chinese,4,291.85,Wallet,22,8/6/2025,167,Active,1,12/7/2025,Delivered
C5864,Other,Senior,Karachi,13/7/2025,O9864,16/11/2024,McDonald's,Pizza,Fast Food,4,1366.26,Cash,15,14/6/2025,426,Active,1,31/1/2025,Delayed
C2160,Other,Adult,Islamabad,5/8/2025,O6160,16/11/2024,Subway,Pasta,Chinese,1,1296.47,Cash,37,7/10/2024,381,Inactive,1,6/8/2025,Delivered
C2938,Other,Adult,Lahore,19/11/2024,O6938,16/11/2024,Subway,Pasta,Continental,4,389.67,Cash,39,4/6/2025,137,Inactive,5,27/3/2025,Delivered
C5882,Male,Teenager,Multan,7/9/2024,O9882,16/11/2024,Pizza Hut,Pizza,Fast Food,5,180.74,Cash,7,5/7/2025,86,Inactive,3,22/8/2024,Cancelled
C4745,Male,Adult,Lahore,21/4/2024,O8745,16/11/2024,McDonald's,Pasta,Fast Food,1,1477.18,Card,30,10/1/2025,63,Active,1,17/12/2024,Delayed
C6379,Other,Adult,Islamabad,10/5/2025,O10379,16/11/2024,Subway,Fries,Dessert,4,299.61,Cash,48,5/12/2024,436,Inactive,2,21/3/2025,Delivered
C6978,Female,Senior,Peshawar,19/8/2024,O10978,17/11/2024,Burger King,Pizza,Italian,2,1040.99,Card,7,13/7/2025,266,Active,1,3/8/2025,Cancelled
C1273,Male,Teenager,Lahore,28/3/2025,O5273,17/11/2024,Pizza Hut,Fries,Chinese,1,1064.22,Card,38,19/2/2025,214,Inactive,3,27/6/2025,Cancelled
C1636,Male,Teenager,Islamabad,18/11/2023,O5636,17/11/2024,KFC,Sandwich,Chinese,4,1279.27,Cash,36,18/12/2024,415,Inactive,1,26/6/2025,Delayed
C5258,Male,Senior,Karachi,8/1/2024,O9258,17/11/2024,Burger King,Pizza,Italian,5,1001.84,Card,8,29/6/2025,450,Active,1,11/10/2024,Delivered
C4484,Male,Teenager,Islamabad,19/1/2024,O8484,17/11/2024,McDonald's,Sandwich,Dessert,3,205.69,Wallet,47,4/12/2024,234,Inactive,1,21/5/2025,Delayed
C1089,Other,Senior,Multan,16/4/2024,O5089,17/11/2024,KFC,Pizza,Dessert,3,140.33,Cash,5,30/11/2024,141,Inactive,5,12/2/2025,Delayed
C4990,Male,Adult,Karachi,29/6/2025,O8990,17/11/2024,KFC,Fries,Italian,1,814.93,Card,45,18/7/2025,73,Active,4,29/4/2025,Delayed
C1893,Female,Teenager,Multan,14/9/2023,O5893,17/11/2024,Subway,Pasta,Continental,3,1254.43,Card,8,6/2/2025,174,Inactive,5,2/10/2024,Delayed
C4599,Female,Adult,Multan,23/6/2025,O8599,18/11/2024,KFC,Sandwich,Fast Food,4,894.49,Cash,43,12/7/2025,392,Active,4,3/10/2024,Delayed
C6988,Other,Teenager,Multan,26/8/2024,O10988,18/11/2024,Burger King,Pizza,Chinese,5,147.72,Wallet,30,12/12/2024,157,Inactive,1,2/11/2024,Delayed
C1346,Other,Senior,Lahore,5/11/2024,O5346,18/11/2024,Pizza Hut,Pizza,Chinese,2,351.31,Card,7,27/12/2024,439,Active,2,4/12/2024,Delayed
C4595,Male,Teenager,Peshawar,14/4/2024,O8595,18/11/2024,Burger King,Pizza,Chinese,1,990.53,Cash,45,11/5/2025,215,Inactive,4,22/11/2024,Cancelled
C4956,Male,Adult,Islamabad,23/6/2025,O8956,18/11/2024,Subway,Fries,Fast Food,2,1432.71,Wallet,23,7/2/2025,137,Active,4,13/12/2024,Delayed
C3945,Male,Adult,Peshawar,12/11/2023,O7945,18/11/2024,McDonald's,Sandwich,Fast Food,2,1117.63,Wallet,49,24/2/2025,13,Inactive,3,5/10/2024,Cancelled
C3279,Female,Teenager,Peshawar,13/10/2024,O7279,18/11/2024,McDonald's,Fries,Chinese,1,1037.69,Card,11,14/1/2025,1,Active,5,9/1/2025,Delayed
C6243,Female,Adult,Karachi,12/11/2024,O10243,18/11/2024,Pizza Hut,Burger,Fast Food,1,512.75,Card,50,16/9/2024,443,Inactive,4,13/4/2025,Delayed
C4847,Male,Teenager,Islamabad,12/5/2024,O8847,18/11/2024,Subway,Pasta,Dessert,5,169.76,Card,26,24/6/2025,115,Inactive,5,13/3/2025,Cancelled
C4811,Female,Adult,Multan,22/7/2024,O8811,19/11/2024,Pizza Hut,Pasta,Fast Food,3,126.22,Wallet,34,16/6/2025,433,Active,4,20/9/2024,Cancelled
C6113,Male,Adult,Multan,6/7/2024,O10113,19/11/2024,KFC,Pizza,Italian,1,1370.11,Wallet,3,16/5/2025,490,Active,3,2/9/2024,Delayed
C5299,Other,Teenager,Islamabad,12/1/2024,O9299,19/11/2024,Pizza Hut,Pizza,Chinese,1,684.82,Cash,7,19/6/2025,439,Inactive,4,26/11/2024,Delivered
C4531,Other,Senior,Islamabad,13/9/2024,O8531,19/11/2024,McDonald's,Pasta,Italian,4,723.37,Card,42,11/12/2024,283,Active,4,16/1/2025,Cancelled
C2610,Female,Teenager,Lahore,20/9/2023,O6610,19/11/2024,Burger King,Pasta,Italian,2,1200.02,Wallet,10,26/12/2024,163,Active,3,31/12/2024,Delayed
C5384,Male,Adult,Islamabad,28/12/2023,O9384,19/11/2024,Pizza Hut,Fries,Chinese,3,896.38,Cash,28,19/10/2024,392,Inactive,1,11/2/2025,Delayed
C2073,Male,Adult,Karachi,19/6/2024,O6073,19/11/2024,Subway,Pizza,Dessert,5,735.35,Wallet,49,18/1/2025,103,Inactive,5,17/8/2025,Cancelled
C5474,Male,Senior,Islamabad,18/7/2024,O9474,20/11/2024,McDonald's,Burger,Chinese,2,1194.42,Cash,12,19/6/2025,387,Active,3,10/7/2025,Delivered
C4154,Other,Senior,Peshawar,29/10/2024,O8154,20/11/2024,KFC,Fries,Fast Food,1,1445.68,Card,25,22/11/2024,260,Inactive,1,13/6/2025,Delivered
C5631,Other,Senior,Karachi,1/3/2025,O9631,20/11/2024,Burger King,Burger,Dessert,2,982.19,Cash,23,30/11/2024,400,Inactive,5,14/6/2025,Cancelled
C1790,Male,Senior,Lahore,1/7/2025,O5790,20/11/2024,McDonald's,Pasta,Dessert,1,181.84,Card,6,15/8/2025,63,Active,2,11/8/2025,Delayed
C5482,Other,Adult,Islamabad,6/4/2025,O9482,20/11/2024,Burger King,Fries,Dessert,4,1264.74,Wallet,6,21/5/2025,341,Inactive,4,7/5/2025,Delivered
C2526,Other,Senior,Multan,30/8/2024,O6526,20/11/2024,Burger King,Burger,Dessert,5,445.2,Wallet,26,5/7/2025,250,Inactive,5,6/12/2024,Delivered
C4978,Male,Senior,Multan,11/10/2024,O8978,20/11/2024,Subway,Sandwich,Italian,2,329.48,Wallet,26,1/5/2025,417,Inactive,5,28/3/2025,Delayed
C3353,Male,Teenager,Peshawar,28/11/2024,O7353,20/11/2024,Burger King,Pizza,Italian,3,957.18,Cash,17,7/8/2025,400,Inactive,2,10/4/2025,Delivered
C5903,Female,Senior,Lahore,6/7/2024,O9903,20/11/2024,Subway,Pizza,Italian,1,932.04,Cash,23,26/3/2025,299,Inactive,2,23/8/2024,Delivered
C2022,Other,Adult,Peshawar,12/9/2024,O6022,20/11/2024,Subway,Fries,Dessert,1,958.15,Card,28,3/2/2025,195,Active,1,4/2/2025,Cancelled
C4686,Female,Teenager,Islamabad,27/6/2025,O8686,21/11/2024,Pizza Hut,Pasta,Fast Food,4,293.94,Card,50,16/10/2024,368,Active,1,13/7/2025,Delayed
C4304,Male,Adult,Multan,22/6/2024,O8304,21/11/2024,Burger King,Sandwich,Dessert,2,289.45,Wallet,48,23/3/2025,290,Inactive,5,9/4/2025,Cancelled
C4692,Female,Adult,Multan,27/2/2024,O8692,21/11/2024,KFC,Burger,Italian,5,492.96,Wallet,16,27/1/2025,243,Active,2,4/6/2025,Cancelled
C2734,Female,Senior,Multan,20/3/2025,O6734,21/11/2024,KFC,Burger,Chinese,5,1041.32,Card,24,23/8/2024,468,Inactive,5,1/9/2024,Delayed
C6334,Female,Senior,Multan,24/1/2024,O10334,21/11/2024,Burger King,Sandwich,Fast Food,5,1097.32,Cash,28,12/7/2025,14,Active,1,5/8/2025,Cancelled
C1061,Other,Senior,Multan,3/5/2024,O5061,21/11/2024,Subway,Burger,Fast Food,2,524.22,Cash,44,11/3/2025,351,Active,1,22/10/2024,Cancelled
C5380,Male,Teenager,Lahore,10/2/2025,O9380,21/11/2024,Pizza Hut,Pasta,Italian,4,1330.56,Cash,26,16/3/2025,84,Inactive,1,21/9/2024,Cancelled
C5550,Female,Adult,Lahore,18/10/2024,O9550,21/11/2024,KFC,Pasta,Dessert,5,122.48,Wallet,48,30/12/2024,343,Inactive,2,16/3/2025,Cancelled
C2250,Male,Adult,Peshawar,4/6/2024,O6250,22/11/2024,Pizza Hut,Burger,Continental,3,1243.86,Card,7,14/9/2024,42,Inactive,5,14/5/2025,Cancelled
C1086,Female,Teenager,Peshawar,28/8/2024,O5086,22/11/2024,KFC,Pasta,Chinese,2,1213.45,Card,42,13/7/2025,220,Active,3,24/11/2024,Delayed
C2328,Female,Senior,Lahore,30/4/2025,O6328,22/11/2024,McDonald's,Pizza,Continental,4,227.75,Cash,41,24/4/2025,270,Active,4,8/3/2025,Cancelled
C4727,Male,Senior,Islamabad,17/8/2025,O8727,22/11/2024,Pizza Hut,Fries,Italian,5,1033.02,Wallet,39,6/9/2024,194,Active,1,3/2/2025,Delayed
C2615,Other,Senior,Islamabad,14/8/2024,O6615,22/11/2024,McDonald's,Sandwich,Fast Food,1,1339.7,Card,2,8/1/2025,254,Active,4,4/2/2025,Cancelled
C1662,Male,Senior,Karachi,9/11/2024,O5662,22/11/2024,Burger King,Burger,Chinese,1,1282.69,Card,32,25/6/2025,98,Inactive,3,24/2/2025,Delayed
C5440,Other,Senior,Multan,24/7/2024,O9440,23/11/2024,KFC,Pasta,Italian,3,498.08,Cash,49,26/10/2024,7,Inactive,5,2/9/2024,Delivered
C5469,Other,Adult,Karachi,31/5/2025,O9469,23/11/2024,McDonald's,Sandwich,Fast Food,2,951.13,Card,2,11/9/2024,372,Active,3,1/6/2025,Delivered
C3789,Female,Adult,Peshawar,1/10/2024,O7789,23/11/2024,Burger King,Sandwich,Chinese,4,475.64,Card,40,5/5/2025,102,Active,4,24/1/2025,Delivered
C4110,Male,Senior,Karachi,13/5/2025,O8110,23/11/2024,KFC,Burger,Continental,1,973.73,Card,25,20/4/2025,147,Active,1,16/5/2025,Delayed
C6905,Other,Teenager,Lahore,16/8/2024,O10905,23/11/2024,Subway,Pasta,Dessert,3,228.07,Cash,2,6/1/2025,423,Active,2,30/12/2024,Cancelled
C5272,Male,Teenager,Peshawar,18/3/2025,O9272,23/11/2024,KFC,Sandwich,Italian,3,848.61,Card,37,21/10/2024,169,Inactive,2,22/7/2025,Delivered
C2430,Male,Teenager,Islamabad,18/4/2025,O6430,23/11/2024,McDonald's,Pasta,Dessert,3,244.57,Cash,14,22/9/2024,463,Active,1,22/6/2025,Delayed
C1915,Female,Senior,Islamabad,15/5/2025,O5915,23/11/2024,Pizza Hut,Pizza,Italian,2,1258.48,Card,5,30/11/2024,3,Inactive,2,23/4/2025,Delivered
C6552,Male,Teenager,Lahore,5/8/2025,O10552,24/11/2024,Subway,Burger,Chinese,3,1316.11,Card,41,19/1/2025,104,Active,5,15/6/2025,Delivered
C1990,Other,Adult,Multan,4/12/2024,O5990,24/11/2024,Pizza Hut,Pasta,Fast Food,5,1450.74,Wallet,41,9/5/2025,448,Inactive,4,6/12/2024,Delayed
C3283,Male,Senior,Lahore,22/11/2024,O7283,24/11/2024,Pizza Hut,Pasta,Dessert,4,899.68,Wallet,25,20/12/2024,227,Active,4,31/12/2024,Delivered
C6517,Male,Senior,Peshawar,2/2/2025,O10517,24/11/2024,Pizza Hut,Pizza,Chinese,1,649.02,Card,37,11/9/2024,179,Active,5,24/11/2024,Cancelled
C2774,Male,Senior,Peshawar,4/11/2023,O6774,24/11/2024,KFC,Pizza,Italian,3,579.57,Card,13,30/12/2024,451,Inactive,3,19/7/2025,Delayed
C5619,Other,Teenager,Karachi,8/11/2024,O9619,24/11/2024,Subway,Fries,Fast Food,1,525.89,Cash,35,14/5/2025,224,Inactive,4,9/9/2024,Delayed
C3922,Female,Teenager,Multan,17/5/2024,O7922,24/11/2024,KFC,Sandwich,Chinese,2,1050.98,Card,32,30/5/2025,175,Active,3,27/2/2025,Delivered
C5885,Male,Adult,Karachi,7/2/2024,O9885,24/11/2024,Burger King,Pizza,Chinese,5,522.31,Card,17,11/8/2025,188,Inactive,5,20/8/2025,Delivered
C3534,Female,Adult,Karachi,27/8/2023,O7534,24/11/2024,Subway,Fries,Continental,2,726.74,Wallet,3,4/4/2025,385,Inactive,4,6/11/2024,Delayed
C1444,Male,Adult,Multan,26/5/2024,O5444,24/11/2024,Pizza Hut,Burger,Fast Food,1,868.17,Card,5,6/2/2025,169,Inactive,4,14/5/2025,Delivered
C5308,Other,Teenager,Karachi,12/8/2024,O9308,24/11/2024,KFC,Pasta,Dessert,2,179.09,Cash,16,6/9/2024,291,Active,2,13/11/2024,Delivered
C5075,Male,Teenager,Karachi,25/8/2023,O9075,25/11/2024,Subway,Pasta,Chinese,2,838.32,Cash,44,24/11/2024,170,Inactive,2,14/8/2025,Delayed
C2567,Other,Teenager,Karachi,14/10/2024,O6567,25/11/2024,McDonald's,Pizza,Dessert,2,220.91,Cash,10,25/6/2025,5,Inactive,4,31/12/2024,Cancelled
C6788,Female,Senior,Karachi,27/6/2025,O10788,25/11/2024,Burger King,Pizza,Dessert,4,968.41,Wallet,18,25/8/2024,263,Inactive,3,4/8/2025,Cancelled
C6059,Male,Adult,Islamabad,29/5/2024,O10059,25/11/2024,KFC,Pizza,Chinese,2,1412.68,Wallet,48,24/7/2025,220,Active,5,10/7/2025,Delayed
C5057,Male,Teenager,Lahore,15/12/2024,O9057,25/11/2024,McDonald's,Burger,Italian,1,490.73,Wallet,18,25/11/2024,485,Inactive,5,22/7/2025,Cancelled
C1815,Other,Teenager,Peshawar,20/11/2024,O5815,25/11/2024,Pizza Hut,Sandwich,Dessert,5,889.38,Card,36,11/1/2025,85,Inactive,4,22/4/2025,Cancelled
C1384,Female,Teenager,Karachi,14/8/2025,O5384,25/11/2024,KFC,Pasta,Italian,5,777.72,Card,38,18/8/2025,150,Active,2,6/7/2025,Delayed
C4759,Female,Teenager,Islamabad,8/11/2023,O8759,25/11/2024,KFC,Fries,Dessert,4,1010.52,Wallet,10,11/9/2024,135,Active,2,17/4/2025,Cancelled
C5479,Male,Teenager,Peshawar,25/6/2024,O9479,26/11/2024,Subway,Pizza,Italian,3,440.85,Wallet,28,13/7/2025,278,Active,1,25/12/2024,Delivered
C2800,Female,Teenager,Karachi,13/10/2023,O6800,26/11/2024,KFC,Fries,Chinese,4,1078.46,Card,6,6/5/2025,475,Inactive,5,3/2/2025,Cancelled
C5772,Male,Teenager,Karachi,11/9/2023,O9772,26/11/2024,Subway,Pizza,Chinese,1,406.4,Card,36,20/9/2024,202,Inactive,3,9/4/2025,Delayed
C3829,Male,Adult,Peshawar,25/5/2025,O7829,26/11/2024,McDonald's,Sandwich,Chinese,4,530.11,Wallet,50,24/4/2025,220,Active,2,21/5/2025,Cancelled
C2462,Male,Adult,Lahore,7/1/2025,O6462,26/11/2024,KFC,Pizza,Continental,3,590.16,Cash,43,16/6/2025,135,Active,3,7/11/2024,Delivered
C1038,Other,Adult,Karachi,13/6/2024,O5038,26/11/2024,Burger King,Pizza,Continental,1,415.59,Card,35,11/3/2025,363,Inactive,3,4/5/2025,Cancelled
C6875,Other,Senior,Multan,25/5/2025,O10875,26/11/2024,McDonald's,Fries,Italian,2,302.13,Card,23,1/12/2024,122,Active,2,23/3/2025,Delivered
C6067,Female,Teenager,Karachi,25/1/2024,O10067,27/11/2024,Subway,Fries,Continental,2,802.35,Card,50,5/11/2024,430,Inactive,5,16/10/2024,Delivered
